START_DATE*,START_TIME,END_DATE*,END_TIME,CATEGORY*,TIME,START*,STOP*,MILES*,PURPOSE*
30-11-2016,11:53:00 AM,11/30/2016 12:35,03:05:00 PM,Business,03:02:00 AM,Raleigh,Morrisville,6.7,Temporary Site
30-11-2016,12:43:00 PM,11/30/2016 12:53,04:05:00 PM,Business,03:12:00 AM,Morrisville,Cary,3.1,
12-01-2016 07:44,07:44:00 AM,12-01-2016 07:59,05:05:00 PM,Business,03:22:00 AM,Cary,Cary,5.5,Meeting
12-01-2016 08:37,08:37:00 AM,12-01-2016 08:53,06:05:00 PM,Business,09:21:00 AM,Cary,Cary,5.5,Errand/Supplies
12-01-2016 18:00,06:00:00 PM,12-01-2016 18:12,07:05:00 PM,Business,09:28:00 AM,Cary,Morrisville,2.9,Meal/Entertain
12-01-2016 20:36,08:36:00 PM,12-01-2016 20:46,08:05:00 PM,Business,01:05:00 AM,Morrisville,Cary,2.9,Customer Visit
12-02-2016 12:12,12:12:00 PM,12-02-2016 12:23,09:05:00 PM,Business,11:29:00 PM,Cary,Apex,5.1,Meal/Entertain
12-02-2016 13:07,01:07:00 PM,12-02-2016 13:22,10:05:00 PM,Business,08:53:00 AM,Apex,Cary,5.3,Customer Visit
12-02-2016 20:41,08:41:00 PM,12-02-2016 20:48,11:05:00 PM,Business,08:58:00 AM,Cary,Morrisville,3.3,Meal/Entertain
12-02-2016 22:59,10:59:00 PM,12-02-2016 23:07,12:05:00 AM,Business,02:24:00 AM,Morrisville,Cary,3,Customer Visit
12-03-2016 18:35,06:35:00 PM,12-03-2016 18:56,01:05:00 AM,Business,01:06:00 AM,Cary,Wake Co.,6.6,Errand/Supplies
12-03-2016 19:08,07:08:00 PM,12-03-2016 19:15,02:05:00 AM,Business,06:30:00 AM,Wake Co.,Morrisville,1.8,
12-03-2016 20:31,08:31:00 PM,12-03-2016 20:41,03:05:00 AM,Business,06:57:00 AM,Morrisville,Cary,3,Customer Visit
12-04-2016 18:56,06:56:00 PM,12-04-2016 19:03,04:05:00 AM,Business,06:34:00 AM,Cary,Morrisville,2.9,Meal/Entertain
12-04-2016 20:23,08:23:00 PM,12-04-2016 20:34,05:05:00 AM,Business,09:09:00 AM,Morrisville,Cary,3.4,Customer Visit
12-05-2016 18:04,06:04:00 PM,12-05-2016 18:17,06:05:00 AM,Business,08:42:00 AM,Cary,Cary,4.1,
12-05-2016 19:22,07:22:00 PM,12-05-2016 19:37,07:05:00 AM,Business,12:01:00 PM,Cary,Cary,3.8,Meal/Entertain
12-07-2016 12:03,12:03:00 PM,12-07-2016 12:32,08:05:00 AM,Business,11:43:00 AM,Cary,Cary,6.6,Meeting
12-07-2016 12:35,12:35:00 PM,12-07-2016 12:46,09:05:00 AM,Business,08:02:00 PM,Cary,Cary,4,Meeting
12-07-2016 19:53,07:53:00 PM,12-07-2016 20:13,10:05:00 AM,Business,08:30:00 PM,Cary,Cary,7,Customer Visit
12-07-2016 21:13,09:13:00 PM,12-07-2016 21:50,11:05:00 AM,Business,02:12:00 PM,Cary,Cary,6.9,Meal/Entertain
12-08-2016 14:19,02:19:00 PM,12-08-2016 14:32,12:05:00 PM,Business,01:52:00 PM,Cary,Cary,3.4,Errand/Supplies
12-08-2016 14:53,02:53:00 PM,12-08-2016 15:02,01:05:00 PM,Business,09:46:00 PM,Cary,Cary,3.4,Errand/Supplies
12-08-2016 19:22,07:22:00 PM,12-08-2016 19:27,02:05:00 PM,Business,10:12:00 PM,Cary,Cary,2,Meeting
12-08-2016 21:26,09:26:00 PM,12-08-2016 21:31,03:05:00 PM,Business,06:43:00 PM,Cary,Cary,2,Errand/Supplies
12-09-2016 12:09,12:09:00 PM,12-09-2016 12:24,04:05:00 PM,Business,05:39:00 PM,Cary,Apex,5.1,Errand/Supplies
12-09-2016 13:15,01:15:00 PM,12-09-2016 13:43,05:05:00 PM,Business,03:56:00 AM,Apex,Cary,8.8,Temporary Site
12-09-2016 20:11,08:11:00 PM,12-09-2016 20:34,06:05:00 PM,Business,03:50:00 AM,Cary,Cary,5.6,Meeting
12-09-2016 22:03,10:03:00 PM,12-09-2016 22:57,07:05:00 PM,Business,09:54:00 PM,Cary,Cary,18.9,Customer Visit
12-10-2016 12:43,12:43:00 PM,12-10-2016 13:16,08:05:00 PM,Business,09:02:00 PM,Cary,Fuquay-Varina,15.6,Meeting
12-10-2016 14:42,02:42:00 PM,12-10-2016 15:18,09:05:00 PM,Business,07:22:00 AM,Fuquay-Varina,Cary,15.6,Errand/Supplies
12-10-2016 18:17,06:17:00 PM,12-10-2016 18:27,10:05:00 PM,Business,06:23:00 AM,Cary,Morrisville,3,Meal/Entertain
12-10-2016 22:09,10:09:00 PM,12-10-2016 22:21,11:05:00 PM,Business,03:48:00 AM,Morrisville,Cary,3.1,Customer Visit
12-11-2016 16:06,04:06:00 PM,12-11-2016 16:16,12:05:00 AM,Business,12:56:00 AM,Cary,Morrisville,3,Meal/Entertain
12-11-2016 19:05,07:05:00 PM,12-11-2016 19:15,01:05:00 AM,Business,07:59:00 AM,Morrisville,Cary,4.8,Errand/Supplies
12-11-2016 21:48,09:48:00 PM,12-11-2016 21:56,02:05:00 AM,Business,06:00:00 AM,Cary,Cary,2.1,Errand/Supplies
12-12-2016 13:22,01:22:00 PM,12-12-2016 13:32,03:05:00 AM,Business,04:17:00 AM,Cary,Cary,3.1,Errand/Supplies
12-12-2016 13:36,01:36:00 PM,12-12-2016 13:51,04:05:00 AM,Business,01:43:00 PM,Cary,Apex,4.4,Meal/Entertain
12-12-2016 14:26,02:26:00 PM,12-12-2016 14:39,05:05:00 AM,Business,02:29:00 PM,Apex,Cary,4.7,Customer Visit
12-12-2016 17:51,05:51:00 PM,12-12-2016 18:01,06:05:00 AM,Business,02:39:00 PM,Cary,Morrisville,3,Meal/Entertain
12-12-2016 20:48,08:48:00 PM,12-12-2016 20:57,07:05:00 AM,Business,12:14:00 PM,Morrisville,Cary,3,Customer Visit
13-12-2016,06:19:00 PM,12/13/2016 18:29,08:05:00 AM,Business,10:17:00 AM,Cary,Cary,4.2,Errand/Supplies
13-12-2016,08:20:00 PM,12/13/2016 20:29,09:05:00 AM,Business,01:46:00 PM,Cary,Cary,4.1,Meal/Entertain
14-12-2016,04:52:00 PM,12/14/2016 17:10,10:05:00 AM,Business,12:45:00 PM,Cary,Cary,3.4,
14-12-2016,05:22:00 PM,12/14/2016 17:34,11:05:00 AM,Business,05:13:00 PM,Cary,Cary,3.3,
14-12-2016,05:50:00 PM,12/14/2016 18:00,12:05:00 PM,Business,05:43:00 PM,Cary,Morrisville,3,Meal/Entertain
14-12-2016,08:24:00 PM,12/14/2016 20:40,01:05:00 PM,Business,06:15:00 PM,Morrisville,Cary,3.1,Customer Visit
15-12-2016,02:20:00 PM,12/15/2016 14:54,02:05:00 PM,Business,04:41:00 PM,Cary,Morrisville,10.6,Meeting
17-12-2016,03:38:00 PM,12/17/2016 16:12,03:05:00 PM,Business,11:45:00 PM,Unknown Location,Unknown Location,4.8,Airport/Travel
17-12-2016,05:19:00 PM,12/17/2016 17:59,04:05:00 PM,Business,11:27:00 PM,Unknown Location,Unknown Location,5.3,Temporary Site
18-12-2016,01:03:00 PM,12/18/2016 13:41,05:05:00 PM,Business,10:46:00 PM,Unknown Location,Unknown Location,4.9,Errand/Supplies
18-12-2016,04:38:00 PM,12/18/2016 17:25,06:05:00 PM,Business,04:02:00 AM,Unknown Location,Unknown Location,10.2,Errand/Supplies
18-12-2016,08:35:00 PM,12/18/2016 21:04,07:05:00 PM,Business,01:27:00 AM,Unknown Location,Unknown Location,9.2,
19-12-2016,09:08:00 AM,12/19/2016 9:36,08:05:00 PM,Business,10:30:00 PM,Unknown Location,Islamabad,7.7,Errand/Supplies
19-12-2016,10:15:00 AM,12/19/2016 10:34,09:05:00 PM,Business,10:57:00 AM,Islamabad,Rawalpindi,5.9,Temporary Site
19-12-2016,01:04:00 PM,12/19/2016 13:08,10:05:00 PM,Business,10:50:00 AM,Rawalpindi,Unknown Location,0.7,Errand/Supplies
19-12-2016,01:24:00 PM,12/19/2016 13:35,11:05:00 PM,Business,09:01:00 AM,Unknown Location,Unknown Location,1.3,
19-12-2016,02:07:00 PM,12/19/2016 14:15,12:05:00 AM,Business,09:41:00 AM,Unknown Location,Unknown Location,2.5,
19-12-2016,02:18:00 PM,12/19/2016 14:32,01:05:00 AM,Business,09:58:00 AM,Unknown Location,Unknown Location,5.3,
19-12-2016,02:37:00 PM,12/19/2016 14:50,02:05:00 AM,Business,10:47:00 AM,Unknown Location,Unknown Location,5.4,
19-12-2016,03:09:00 PM,12/19/2016 15:38,03:05:00 AM,Business,11:28:00 AM,Unknown Location,Rawalpindi,10.2,Customer Visit
19-12-2016,04:50:00 PM,12/19/2016 17:09,04:05:00 AM,Business,11:56:00 AM,Rawalpindi,Islamabad,7.2,Customer Visit
19-12-2016,07:05:00 PM,12/19/2016 19:17,05:05:00 AM,Business,11:15:00 AM,Islamabad,Unknown Location,2.2,
19-12-2016,07:55:00 PM,12/19/2016 20:30,06:05:00 AM,Business,10:00:00 AM,Unknown Location,Unknown Location,11,Meeting
20-12-2016,08:49:00 AM,12/20/2016 9:24,07:05:00 AM,Business,10:10:00 AM,Unknown Location,Rawalpindi,12,
20-12-2016,10:30:00 AM,12/20/2016 10:48,08:05:00 AM,Business,10:16:00 PM,Rawalpindi,Rawalpindi,3.3,Errand/Supplies
20-12-2016,11:30:00 AM,12/20/2016 12:17,09:05:00 AM,Business,09:35:00 PM,Rawalpindi,Unknown Location,19.4,Meeting
20-12-2016,01:14:00 PM,12/20/2016 13:20,10:05:00 AM,Business,09:35:00 PM,Unknown Location,Unknown Location,1.7,Errand/Supplies
20-12-2016,01:54:00 PM,12/20/2016 14:17,11:05:00 AM,Business,08:51:00 PM,Unknown Location,Islamabad,5.7,Temporary Site
20-12-2016,04:14:00 PM,12/20/2016 16:24,12:05:00 PM,Business,09:11:00 PM,Islamabad,Islamabad,1.8,Errand/Supplies
20-12-2016,04:56:00 PM,12/20/2016 17:07,01:05:00 PM,Business,07:51:00 PM,Islamabad,Islamabad,1.4,Errand/Supplies
20-12-2016,06:47:00 PM,12/20/2016 19:21,02:05:00 PM,Business,08:09:00 PM,Islamabad,Unknown Location,10.3,Customer Visit
21-12-2016,07:42:00 AM,12/21/2016 8:10,03:05:00 PM,Business,07:18:00 PM,Unknown Location,Unknown Location,11.5,Meeting
21-12-2016,10:14:00 AM,12/21/2016 10:30,04:05:00 PM,Business,07:23:00 AM,Unknown Location,Islamabad,4.9,Errand/Supplies
21-12-2016,11:35:00 AM,12/21/2016 11:49,05:05:00 PM,Business,05:51:00 AM,Islamabad,Unknown Location,3.5,Meal/Entertain
21-12-2016,12:51:00 PM,12/21/2016 13:33,06:05:00 PM,Business,05:30:00 AM,Unknown Location,Unknown Location,16.2,Meeting
21-12-2016,03:38:00 PM,12/21/2016 15:49,07:05:00 PM,Business,05:14:00 AM,Unknown Location,Unknown Location,2,Errand/Supplies
21-12-2016,03:55:00 PM,12/21/2016 16:05,08:05:00 PM,Business,03:27:00 AM,Unknown Location,Islamabad,2.1,Errand/Supplies
21-12-2016,05:45:00 PM,12/21/2016 17:54,09:05:00 PM,Business,04:10:00 AM,Islamabad,Islamabad,2.1,Meeting
21-12-2016,05:59:00 PM,12/21/2016 18:31,10:05:00 PM,Business,03:20:00 AM,Islamabad,Unknown Location,7.2,Customer Visit
21-12-2016,07:49:00 PM,12/21/2016 20:35,11:05:00 PM,Business,04:06:00 AM,Unknown Location,Rawalpindi,12,Meeting
21-12-2016,08:56:00 PM,12/21/2016 23:42,12:05:00 AM,Business,03:16:00 AM,Rawalpindi,Unknown Location,103,Meeting
22-12-2016,03:40:00 PM,12/22/2016 16:38,01:05:00 AM,Business,03:09:00 AM,Unknown Location,Unknown Location,32.3,Meeting
22-12-2016,05:04:00 PM,12/22/2016 17:20,02:05:00 AM,Business,09:25:00 AM,Unknown Location,Unknown Location,5.3,Customer Visit
22-12-2016,05:27:00 PM,12/22/2016 17:53,03:05:00 AM,Business,09:01:00 AM,Unknown Location,Unknown Location,11.6,Meeting
22-12-2016,05:56:00 PM,12/22/2016 18:29,04:05:00 AM,Business,09:38:00 AM,Unknown Location,Unknown Location,23.2,Meeting
22-12-2016,06:31:00 PM,12/22/2016 18:37,05:05:00 AM,Business,10:09:00 AM,Unknown Location,Unknown Location,3.2,Errand/Supplies
22-12-2016,06:38:00 PM,12/22/2016 18:47,06:05:00 AM,Business,10:34:00 AM,Unknown Location,Unknown Location,12.3,Temporary Site
22-12-2016,07:04:00 PM,12/22/2016 19:50,07:05:00 AM,Business,11:27:00 AM,Unknown Location,Lahore,14,Meeting
22-12-2016,09:41:00 PM,12/22/2016 21:53,08:05:00 AM,Business,12:01:00 PM,Lahore,Lahore,2.1,Meal/Entertain
22-12-2016,11:27:00 PM,12/22/2016 23:32,09:05:00 AM,Business,10:24:00 AM,Lahore,Lahore,2.1,Customer Visit
23-12-2016,09:21:00 AM,12/23/2016 9:41,10:05:00 AM,Business,09:38:00 AM,Lahore,Lahore,3,Meeting
23-12-2016,11:33:00 AM,12/23/2016 11:58,11:05:00 AM,Business,12:44:00 AM,Lahore,Unknown Location,6.2,Meeting
23-12-2016,02:15:00 PM,12/23/2016 15:25,12:05:00 PM,Business,11:32:00 PM,Unknown Location,Unknown Location,9.6,Meeting
23-12-2016,04:23:00 PM,12/23/2016 16:34,01:05:00 PM,Business,09:50:00 PM,Unknown Location,Unknown Location,1.3,Errand/Supplies
23-12-2016,05:34:00 PM,12/23/2016 18:27,02:05:00 PM,Business,08:42:00 PM,Unknown Location,Lahore,7.1,Meal/Entertain
24-12-2016,07:43:00 AM,12/24/2016 8:04,03:05:00 PM,Business,08:31:00 PM,Lahore,Unknown Location,6.3,Meal/Entertain
24-12-2016,09:19:00 AM,12/24/2016 9:55,04:05:00 PM,Business,07:22:00 AM,Unknown Location,Lahore,10.7,Meal/Entertain
24-12-2016,10:34:00 AM,12/24/2016 10:53,05:05:00 PM,Business,06:46:00 AM,Lahore,Lahore,5.3,Meal/Entertain
24-12-2016,12:51:00 PM,12/24/2016 12:53,06:05:00 PM,Business,06:31:00 AM,Lahore,Lahore,1.6,Errand/Supplies
24-12-2016,01:08:00 PM,12/24/2016 13:29,07:05:00 PM,Business,05:14:00 AM,Lahore,Lahore,3.6,Errand/Supplies
24-12-2016,05:12:00 PM,12/24/2016 17:27,08:05:00 PM,Business,05:57:00 AM,Lahore,Lahore,1.7,Errand/Supplies
24-12-2016,07:12:00 PM,12/24/2016 19:27,09:05:00 PM,Business,02:53:00 AM,Lahore,Lahore,2.9,Meal/Entertain
24-12-2016,10:04:00 PM,12/24/2016 22:09,10:05:00 PM,Business,01:53:00 AM,Lahore,Lahore,0.6,Errand/Supplies
25-12-2016,12:10:00 AM,12/25/2016 0:14,11:05:00 PM,Business,12:01:00 AM,Lahore,Lahore,0.6,Errand/Supplies
25-12-2016,07:15:00 PM,12/25/2016 19:26,12:05:00 AM,Business,10:55:00 PM,Lahore,Lahore,2.3,Meal/Entertain
25-12-2016,09:58:00 PM,12/25/2016 22:04,01:05:00 AM,Business,04:50:00 AM,Lahore,Lahore,2.3,Meal/Entertain
26-12-2016,08:30:00 AM,12/26/2016 8:41,02:05:00 AM,Business,03:07:00 AM,Lahore,Lahore,3.2,Meal/Entertain
26-12-2016,09:05:00 AM,12/26/2016 9:19,03:05:00 AM,Business,05:35:00 PM,Lahore,Lahore,6.2,Customer Visit
26-12-2016,10:15:00 AM,12/26/2016 10:36,04:05:00 AM,Business,06:00:00 PM,Lahore,Lahore,7.7,Customer Visit
26-12-2016,11:29:00 AM,12/26/2016 11:42,05:05:00 AM,Business,05:50:00 PM,Lahore,Lahore,3.8,Customer Visit
26-12-2016,01:09:00 PM,12/26/2016 13:43,06:05:00 AM,Business,05:36:00 PM,Lahore,Unknown Location,7.9,Meeting
27-12-2016,07:02:00 AM,12/27/2016 7:14,07:05:00 AM,Business,04:56:00 PM,Kar?chi,Kar?chi,4.9,Temporary Site
27-12-2016,08:37:00 AM,12/27/2016 8:59,08:05:00 AM,Business,12:03:00 AM,Kar?chi,Kar?chi,5,Meal/Entertain
27-12-2016,12:53:00 PM,12/27/2016 12:57,09:05:00 AM,Business,11:28:00 PM,Kar?chi,Kar?chi,0.6,Meal/Entertain
27-12-2016,02:49:00 PM,12/27/2016 15:03,10:05:00 AM,Business,08:12:00 PM,Kar?chi,Unknown Location,3.1,Customer Visit
27-12-2016,04:34:00 PM,12/27/2016 16:58,11:05:00 AM,Business,07:16:00 PM,Unknown Location,Kar?chi,7.9,Meeting
27-12-2016,07:19:00 PM,12/27/2016 19:50,12:05:00 PM,Business,06:31:00 PM,Kar?chi,Kar?chi,5.5,Customer Visit
28-12-2016,08:34:00 AM,12/28/2016 9:06,01:05:00 PM,Business,04:46:00 PM,Kar?chi,Unknown Location,10.3,Meal/Entertain
28-12-2016,11:42:00 AM,12/28/2016 12:12,02:05:00 PM,Business,04:31:00 AM,Unknown Location,Kar?chi,10.4,Errand/Supplies
28-12-2016,01:53:00 PM,12/28/2016 14:01,03:05:00 PM,Business,02:23:00 AM,Kar?chi,Kar?chi,2,Errand/Supplies
28-12-2016,03:04:00 PM,12/28/2016 15:39,04:05:00 PM,Business,01:12:00 AM,Kar?chi,Unknown Location,8.5,Meal/Entertain
28-12-2016,05:02:00 PM,12/28/2016 17:16,05:05:00 PM,Business,01:01:00 AM,Unknown Location,Kar?chi,4.4,Errand/Supplies
28-12-2016,06:33:00 PM,12/28/2016 18:56,06:05:00 PM,Business,12:03:00 AM,Kar?chi,Kar?chi,3.8,Errand/Supplies
28-12-2016,10:44:00 PM,12/28/2016 23:18,07:05:00 PM,Business,11:32:00 PM,Kar?chi,Kar?chi,5.1,Errand/Supplies
29-12-2016,12:49:00 AM,12/29/2016 1:06,08:05:00 PM,Business,08:21:00 PM,Kar?chi,Kar?chi,3.8,Errand/Supplies
29-12-2016,09:44:00 AM,12/29/2016 10:07,09:05:00 PM,Business,07:16:00 PM,Kar?chi,Unknown Location,11.6,Meal/Entertain
29-12-2016,11:28:00 AM,12/29/2016 12:00,10:05:00 PM,Business,11:21:00 AM,Unknown Location,Kar?chi,11.9,Meal/Entertain
29-12-2016,12:25:00 PM,12/29/2016 12:33,11:05:00 PM,Business,10:37:00 AM,Kar?chi,Kar?chi,1.4,Errand/Supplies
29-12-2016,01:17:00 PM,12/29/2016 13:24,12:05:00 AM,Business,10:40:00 AM,Kar?chi,Kar?chi,1.1,Errand/Supplies
29-12-2016,01:56:00 PM,12/29/2016 14:11,01:05:00 AM,Business,10:48:00 AM,Kar?chi,Kar?chi,4.1,Airport/Travel
29-12-2016,02:42:00 PM,12/29/2016 14:58,02:05:00 AM,Business,11:09:00 AM,Kar?chi,Kar?chi,6.1,Between Offices
29-12-2016,03:05:00 PM,12/29/2016 15:16,03:05:00 AM,Business,11:23:00 AM,Kar?chi,Kar?chi,1.3,Errand/Supplies
29-12-2016,06:59:00 PM,12/29/2016 19:14,04:05:00 AM,Business,12:00:00 PM,Kar?chi,Unknown Location,3,Meal/Entertain
29-12-2016,07:50:00 PM,12/29/2016 20:10,05:05:00 AM,Business,09:06:00 AM,Unknown Location,Kar?chi,4.1,Customer Visit
29-12-2016,08:15:00 PM,12/29/2016 20:45,06:05:00 AM,Business,09:15:00 AM,Kar?chi,Kar?chi,7.2,Meeting
29-12-2016,08:53:00 PM,12/29/2016 21:42,07:05:00 AM,Business,09:50:00 AM,Kar?chi,Unknown Location,6.4,
29-12-2016,11:14:00 PM,12/29/2016 23:47,08:05:00 AM,Business,10:12:00 AM,Unknown Location,Kar?chi,12.9,Meeting
30-12-2016,10:15:00 AM,12/30/2016 10:33,09:05:00 AM,Business,08:51:00 AM,Kar?chi,Kar?chi,2.8,Errand/Supplies
30-12-2016,11:31:00 AM,12/30/2016 11:56,10:05:00 AM,Business,10:50:00 PM,Kar?chi,Kar?chi,2.9,Errand/Supplies
30-12-2016,03:41:00 PM,12/30/2016 16:03,11:05:00 AM,Business,10:34:00 PM,Kar?chi,Kar?chi,4.6,Errand/Supplies
30-12-2016,04:45:00 PM,12/30/2016 17:08,12:05:00 PM,Business,07:24:00 PM,Kar?chi,Kar?chi,4.6,Meeting
30-12-2016,11:06:00 PM,12/30/2016 23:10,01:05:00 PM,Business,07:20:00 PM,Kar?chi,Kar?chi,0.8,Customer Visit
31-12-2016,01:07:00 AM,12/31/2016 1:14,02:05:00 PM,Business,01:59:00 PM,Kar?chi,Kar?chi,0.7,Meeting
31-12-2016,01:24:00 PM,12/31/2016 13:42,03:05:00 PM,Business,12:58:00 PM,Kar?chi,Unknown Location,3.9,Temporary Site
31-12-2016,03:03:00 PM,12/31/2016 15:38,04:05:00 PM,Business,01:41:00 AM,Unknown Location,Unknown Location,16.2,Meeting
31-12-2016,09:32:00 PM,12/31/2016 21:50,05:05:00 PM,Business,01:02:00 AM,Katunayake,Gampaha,6.4,Temporary Site
31-12-2016,10:08:00 PM,12/31/2016 23:51,06:05:00 PM,Business,07:33:00 PM,Gampaha,Ilukwatta,48.2,Temporary Site
Totals,,,,,,,,12204.7,
